Case ID,Complete Timestamp,Complete Timestamp,Activity,Resource,Variant index,seriousness,customer,product,responsible_section,seriousness_2,service_level,service_type,support_section,workgroup
Case 3866,2010/4/1 9:18:25,2010/4/1 9:18:25,Assign seriousness,Value 2,1,Value 1,Value 9,Value 3,Value 4,Value 2,Value 2,Value 2,Value 3,Value 2
Case 3866,2010/4/2 8:04:00,2010/4/2 8:04:00,Take in charge ticket,Value 11,1,Value 1,Value 9,Value 3,Value 4,Value 2,Value 2,Value 2,Value 3,Value 2
Case 3866,2010/4/2 8:04:25,2010/4/2 8:04:25,Resolve ticket,Value 11,1,Value 1,Value 9,Value 3,Value 4,Value 2,Value 2,Value 2,Value 3,Value 2
Case 3866,2010/5/30 9:21:41,2010/5/30 9:21:41,Closed,Value 5,1,Value 1,Value 9,Value 3,Value 4,Value 2,Value 2,Value 2,Value 3,Value 2
Case 3867,2011/11/7 9:25:24,2011/11/7 9:25:24,Assign seriousness,Value 9,2,Value 1,Value 107,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3867,2011/11/7 9:25:36,2011/11/7 9:25:36,Take in charge ticket,Value 9,2,Value 1,Value 107,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3867,2011/11/7 14:47:34,2011/11/7 14:47:34,Wait,Value 9,2,Value 1,Value 107,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3867,2011/11/8 9:55:12,2011/11/8 9:55:12,Resolve ticket,Value 9,2,Value 1,Value 107,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3867,2011/12/15 14:40:21,2011/12/15 14:40:21,Closed,Value 5,2,Value 1,Value 107,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3868,2011/1/26 9:03:30,2011/1/26 9:03:30,Assign seriousness,Value 8,1,Value 1,Value 135,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3868,2011/2/4 9:01:42,2011/2/4 9:01:42,Take in charge ticket,Value 9,1,Value 1,Value 135,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3868,2011/2/4 16:02:24,2011/2/4 16:02:24,Resolve ticket,Value 9,1,Value 1,Value 135,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3868,2011/3/11 9:10:26,2011/3/11 9:10:26,Closed,Value 5,1,Value 1,Value 135,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3869,2012/5/22 15:08:58,2012/5/22 15:08:58,Assign seriousness,Value 4,2,Value 1,Value 150,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3869,2012/5/24 9:58:24,2012/5/24 9:58:24,Take in charge ticket,Value 9,2,Value 1,Value 150,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3869,2012/5/24 13:01:50,2012/5/24 13:01:50,Wait,Value 9,2,Value 1,Value 150,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3869,2012/5/25 8:11:48,2012/5/25 8:11:48,Resolve ticket,Value 9,2,Value 1,Value 150,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3869,2012/6/30 10:21:16,2012/6/30 10:21:16,Closed,Value 5,2,Value 1,Value 150,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3870,2012/7/27 13:12:28,2012/7/27 13:12:28,Assign seriousness,Value 1,5,Value 1,Value 178,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3870,2012/8/3 9:48:32,2012/8/3 9:48:32,Resolve ticket,Value 1,5,Value 1,Value 178,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3870,2012/9/9 13:20:32,2012/9/9 13:20:32,Closed,Value 5,5,Value 1,Value 178,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3871,2012/1/12 11:57:34,2012/1/12 11:57:34,Assign seriousness,Value 1,1,Value 1,Value 103,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3871,2012/1/16 8:07:30,2012/1/16 8:07:30,Take in charge ticket,Value 2,1,Value 1,Value 103,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3871,2012/1/17 14:27:07,2012/1/17 14:27:07,Resolve ticket,Value 10,1,Value 1,Value 103,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3871,2012/2/14 12:00:39,2012/2/14 12:00:39,Closed,Value 5,1,Value 1,Value 103,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3872,2011/4/21 10:16:26,2011/4/21 10:16:26,Assign seriousness,Value 8,1,Value 1,Value 28,Value 12,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3872,2011/4/21 10:17:01,2011/4/21 10:17:01,Take in charge ticket,Value 8,1,Value 1,Value 28,Value 12,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3872,2011/4/28 9:01:28,2011/4/28 9:01:28,Resolve ticket,Value 9,1,Value 1,Value 28,Value 12,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3872,2011/5/29 10:20:29,2011/5/29 10:20:29,Closed,Value 5,1,Value 1,Value 28,Value 12,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3873,2011/3/1 8:57:22,2011/3/1 8:57:22,Assign seriousness,Value 8,3,Value 1,Value 36,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3873,2011/3/1 8:58:07,2011/3/1 8:58:07,Take in charge ticket,Value 8,3,Value 1,Value 36,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3873,2011/3/1 16:30:43,2011/3/1 16:30:43,Wait,Value 2,3,Value 1,Value 36,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3873,2011/3/2 8:50:03,2011/3/2 8:50:03,Take in charge ticket,Value 2,3,Value 1,Value 36,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3873,2011/3/2 10:22:51,2011/3/2 10:22:51,Resolve ticket,Value 2,3,Value 1,Value 36,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3873,2011/4/3 7:03:44,2011/4/3 7:03:44,Closed,Value 5,3,Value 1,Value 36,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3874,2010/12/23 14:21:43,2010/12/23 14:21:43,Assign seriousness,Value 8,4,Value 1,Value 44,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3874,2010/12/23 15:27:57,2010/12/23 15:27:57,Assign seriousness,Value 8,4,Value 1,Value 44,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3874,2010/12/28 8:53:07,2010/12/28 8:53:07,Take in charge ticket,Value 14,4,Value 1,Value 44,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3874,2011/1/18 11:20:50,2011/1/18 11:20:50,Resolve ticket,Value 14,4,Value 1,Value 44,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3874,2011/2/2 11:21:02,2011/2/2 11:21:02,Closed,Value 5,4,Value 1,Value 44,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3875,2011/10/12 12:43:16,2011/10/12 12:43:16,Assign seriousness,Value 1,2,Value 1,Value 18,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3875,2011/10/18 12:55:41,2011/10/18 12:55:41,Take in charge ticket,Value 9,2,Value 1,Value 18,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3875,2011/10/28 7:31:53,2011/10/28 7:31:53,Wait,Value 9,2,Value 1,Value 18,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3875,2011/10/28 8:38:22,2011/10/28 8:38:22,Resolve ticket,Value 9,2,Value 1,Value 18,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3875,2011/11/12 14:50:56,2011/11/12 14:50:56,Closed,Value 5,2,Value 1,Value 18,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3876,2010/3/8 10:18:30,2010/3/8 10:18:30,Assign seriousness,Value 2,1,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 1,Value 3,Value 1
Case 3876,2010/3/8 11:31:55,2010/3/8 11:31:55,Take in charge ticket,Value 2,1,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 1,Value 3,Value 1
Case 3876,2010/3/8 11:32:00,2010/3/8 11:32:00,Resolve ticket,Value 2,1,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 1,Value 3,Value 1
Case 3876,2010/4/21 9:20:32,2010/4/21 9:20:32,Closed,Value 5,1,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 1,Value 3,Value 1
Case 3877,2013/8/1 12:28:50,2013/8/1 12:28:50,Assign seriousness,Value 14,2,Value 1,Value 181,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3877,2013/8/6 12:55:10,2013/8/6 12:55:10,Take in charge ticket,Value 9,2,Value 1,Value 181,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3877,2013/8/16 9:13:47,2013/8/16 9:13:47,Wait,Value 9,2,Value 1,Value 181,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3877,2013/8/19 9:22:23,2013/8/19 9:22:23,Resolve ticket,Value 9,2,Value 1,Value 181,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3877,2013/9/3 9:22:33,2013/9/3 9:22:33,Closed,Value 3,2,Value 1,Value 181,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3878,2012/4/2 10:52:27,2012/4/2 10:52:27,Assign seriousness,Value 1,1,Value 1,Value 51,Value 13,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3878,2012/4/3 10:13:23,2012/4/3 10:13:23,Take in charge ticket,Value 9,1,Value 1,Value 51,Value 13,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3878,2012/4/3 10:19:27,2012/4/3 10:19:27,Resolve ticket,Value 9,1,Value 1,Value 51,Value 13,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3878,2012/5/3 11:00:21,2012/5/3 11:00:21,Closed,Value 5,1,Value 1,Value 51,Value 13,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3879,2012/1/18 15:13:24,2012/1/18 15:13:24,Assign seriousness,Value 1,1,Value 1,Value 184,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3879,2012/1/18 16:21:46,2012/1/18 16:21:46,Take in charge ticket,Value 9,1,Value 1,Value 184,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3879,2012/1/19 15:15:13,2012/1/19 15:15:13,Resolve ticket,Value 9,1,Value 1,Value 184,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3879,2012/2/25 15:20:34,2012/2/25 15:20:34,Closed,Value 5,1,Value 1,Value 184,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3880,2012/8/2 8:20:16,2012/8/2 8:20:16,Assign seriousness,Value 1,5,Value 1,Value 30,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3880,2012/8/2 8:21:18,2012/8/2 8:21:18,Resolve ticket,Value 1,5,Value 1,Value 30,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3880,2012/9/9 8:30:32,2012/9/9 8:30:32,Closed,Value 5,5,Value 1,Value 30,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3881,2011/5/25 15:35:24,2011/5/25 15:35:24,Assign seriousness,Value 8,3,Value 1,Value 4,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3881,2011/5/26 8:43:34,2011/5/26 8:43:34,Take in charge ticket,Value 8,3,Value 1,Value 4,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3881,2011/5/27 12:42:26,2011/5/27 12:42:26,Wait,Value 9,3,Value 1,Value 4,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3881,2011/6/10 9:50:35,2011/6/10 9:50:35,Take in charge ticket,Value 9,3,Value 1,Value 4,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3881,2011/6/10 11:06:19,2011/6/10 11:06:19,Resolve ticket,Value 9,3,Value 1,Value 4,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3881,2011/7/9 13:50:23,2011/7/9 13:50:23,Closed,Value 5,3,Value 1,Value 4,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3882,2011/11/9 10:13:25,2011/11/9 10:13:25,Assign seriousness,Value 4,1,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 3882,2011/11/9 13:10:43,2011/11/9 13:10:43,Take in charge ticket,Value 6,1,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 3882,2011/11/9 13:51:06,2011/11/9 13:51:06,Resolve ticket,Value 6,1,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 3882,2011/12/23 10:20:25,2011/12/23 10:20:25,Closed,Value 5,1,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 3883,2010/3/17 9:03:18,2010/3/17 9:03:18,Insert ticket,Value 11,7,Value 1,Value 9,Value 3,Value 4,Value 2,Value 2,Value 2,Value 3,Value 1
Case 3883,2010/3/17 9:04:13,2010/3/17 9:04:13,Assign seriousness,Value 11,7,Value 1,Value 9,Value 3,Value 4,Value 2,Value 2,Value 2,Value 3,Value 1
Case 3883,2010/3/17 9:04:20,2010/3/17 9:04:20,Take in charge ticket,Value 11,7,Value 1,Value 9,Value 3,Value 4,Value 2,Value 2,Value 2,Value 3,Value 1
Case 3883,2010/3/17 9:09:08,2010/3/17 9:09:08,Resolve ticket,Value 11,7,Value 1,Value 9,Value 3,Value 4,Value 2,Value 2,Value 2,Value 3,Value 1
Case 3883,2010/4/30 8:10:20,2010/4/30 8:10:20,Closed,Value 5,7,Value 1,Value 9,Value 3,Value 4,Value 2,Value 2,Value 2,Value 3,Value 1
Case 3884,2013/10/25 15:48:16,2013/10/25 15:48:16,Assign seriousness,Value 9,3,Value 1,Value 24,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3884,2013/10/29 15:20:41,2013/10/29 15:20:41,Take in charge ticket,Value 14,3,Value 1,Value 24,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3884,2013/10/31 13:28:30,2013/10/31 13:28:30,Wait,Value 20,3,Value 1,Value 24,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3884,2013/11/5 8:14:09,2013/11/5 8:14:09,Take in charge ticket,Value 2,3,Value 1,Value 24,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3884,2013/11/14 15:08:11,2013/11/14 15:08:11,Resolve ticket,Value 1,3,Value 1,Value 24,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3884,2013/11/29 15:08:31,2013/11/29 15:08:31,Closed,Value 3,3,Value 1,Value 24,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3885,2012/7/31 9:17:45,2012/7/31 9:17:45,Assign seriousness,Value 13,1,Value 1,Value 13,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 3885,2012/7/31 9:17:56,2012/7/31 9:17:56,Take in charge ticket,Value 13,1,Value 1,Value 13,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 3885,2012/7/31 9:18:20,2012/7/31 9:18:20,Resolve ticket,Value 13,1,Value 1,Value 13,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 3885,2012/9/6 9:20:23,2012/9/6 9:20:23,Closed,Value 5,1,Value 1,Value 13,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 3886,2010/4/30 6:53:24,2010/4/30 6:53:24,Insert ticket,Value 15,63,Value 1,Value 256,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3886,2010/4/30 6:53:59,2010/4/30 6:53:59,Assign seriousness,Value 15,63,Value 1,Value 256,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3886,2010/5/17 12:32:02,2010/5/17 12:32:02,Assign seriousness,Value 2,63,Value 1,Value 256,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3886,2010/6/9 15:52:55,2010/6/9 15:52:55,Assign seriousness,Value 2,63,Value 1,Value 256,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3886,2010/6/9 15:53:04,2010/6/9 15:53:04,Take in charge ticket,Value 2,63,Value 1,Value 256,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3886,2010/6/9 15:53:17,2010/6/9 15:53:17,Resolve ticket,Value 2,63,Value 1,Value 256,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3886,2010/6/24 15:53:37,2010/6/24 15:53:37,Closed,Value 5,63,Value 1,Value 256,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3887,2010/10/4 13:11:27,2010/10/4 13:11:27,Assign seriousness,Value 2,4,Value 1,Value 100,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 3887,2010/10/4 13:12:23,2010/10/4 13:12:23,Assign seriousness,Value 2,4,Value 1,Value 100,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 3887,2010/10/4 13:12:53,2010/10/4 13:12:53,Take in charge ticket,Value 2,4,Value 1,Value 100,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 3887,2010/10/21 13:58:22,2010/10/21 13:58:22,Resolve ticket,Value 6,4,Value 1,Value 100,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 3887,2010/11/20 14:58:45,2010/11/20 14:58:45,Closed,Value 5,4,Value 1,Value 100,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 3888,2013/6/18 7:29:01,2013/6/18 7:29:01,Assign seriousness,Value 14,5,Value 1,Value 35,Value 2,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 3888,2013/7/29 7:53:18,2013/7/29 7:53:18,Resolve ticket,Value 16,5,Value 1,Value 35,Value 2,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 3888,2013/8/13 7:53:30,2013/8/13 7:53:30,Closed,Value 3,5,Value 1,Value 35,Value 2,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 3889,2012/4/12 10:26:08,2012/4/12 10:26:08,Assign seriousness,Value 1,1,Value 1,Value 259,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3889,2012/4/17 12:54:35,2012/4/17 12:54:35,Take in charge ticket,Value 2,1,Value 1,Value 259,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3889,2012/4/19 13:58:04,2012/4/19 13:58:04,Resolve ticket,Value 2,1,Value 1,Value 259,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3889,2012/5/15 10:30:12,2012/5/15 10:30:12,Closed,Value 5,1,Value 1,Value 259,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3890,2013/11/14 16:17:57,2013/11/14 16:17:57,Assign seriousness,Value 14,2,Value 1,Value 122,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3890,2013/11/27 10:50:44,2013/11/27 10:50:44,Take in charge ticket,Value 9,2,Value 1,Value 122,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3890,2013/11/29 15:16:42,2013/11/29 15:16:42,Wait,Value 9,2,Value 1,Value 122,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3890,2013/12/2 13:48:50,2013/12/2 13:48:50,Resolve ticket,Value 9,2,Value 1,Value 122,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3890,2013/12/17 13:49:10,2013/12/17 13:49:10,Closed,Value 3,2,Value 1,Value 122,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3891,2012/7/26 10:44:23,2012/7/26 10:44:23,Assign seriousness,Value 1,1,Value 1,Value 9,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3891,2012/7/26 11:28:24,2012/7/26 11:28:24,Take in charge ticket,Value 10,1,Value 1,Value 9,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3891,2012/7/26 11:29:03,2012/7/26 11:29:03,Resolve ticket,Value 10,1,Value 1,Value 9,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3891,2012/9/2 10:50:17,2012/9/2 10:50:17,Closed,Value 5,1,Value 1,Value 9,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3892,2011/1/18 9:52:17,2011/1/18 9:52:17,Assign seriousness,Value 2,1,Value 1,Value 32,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3892,2011/1/18 16:49:03,2011/1/18 16:49:03,Take in charge ticket,Value 2,1,Value 1,Value 32,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3892,2011/1/20 14:46:44,2011/1/20 14:46:44,Resolve ticket,Value 2,1,Value 1,Value 32,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3892,2011/2/18 10:00:28,2011/2/18 10:00:28,Closed,Value 5,1,Value 1,Value 32,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3893,2010/5/4 7:47:33,2010/5/4 7:47:33,Assign seriousness,Value 2,3,Value 1,Value 145,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 3893,2010/5/21 7:02:59,2010/5/21 7:02:59,Take in charge ticket,Value 2,3,Value 1,Value 145,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 3893,2010/5/21 7:18:03,2010/5/21 7:18:03,Wait,Value 2,3,Value 1,Value 145,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 3893,2010/5/21 14:04:34,2010/5/21 14:04:34,Take in charge ticket,Value 2,3,Value 1,Value 145,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 3893,2010/5/21 14:46:05,2010/5/21 14:46:05,Resolve ticket,Value 2,3,Value 1,Value 145,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 3893,2010/6/20 14:46:31,2010/6/20 14:46:31,Closed,Value 5,3,Value 1,Value 145,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 3894,2011/12/28 16:02:07,2011/12/28 16:02:07,Assign seriousness,Value 1,1,Value 1,Value 357,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3894,2012/1/9 16:41:04,2012/1/9 16:41:04,Take in charge ticket,Value 2,1,Value 1,Value 357,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3894,2012/1/17 16:29:59,2012/1/17 16:29:59,Resolve ticket,Value 2,1,Value 1,Value 357,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3894,2012/2/16 16:30:20,2012/2/16 16:30:20,Closed,Value 5,1,Value 1,Value 357,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 3895,2011/9/16 14:58:43,2011/9/16 14:58:43,Assign seriousness,Value 1,2,Value 1,Value 186,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3895,2011/9/23 13:27:02,2011/9/23 13:27:02,Take in charge ticket,Value 9,2,Value 1,Value 186,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3895,2011/9/23 14:02:48,2011/9/23 14:02:48,Wait,Value 9,2,Value 1,Value 186,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3895,2011/9/27 15:47:03,2011/9/27 15:47:03,Resolve ticket,Value 9,2,Value 1,Value 186,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3895,2011/10/29 7:50:35,2011/10/29 7:50:35,Closed,Value 5,2,Value 1,Value 186,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3896,2013/9/11 13:04:49,2013/9/11 13:04:49,Assign seriousness,Value 1,2,Value 1,Value 245,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3896,2013/9/17 10:30:20,2013/9/17 10:30:20,Take in charge ticket,Value 9,2,Value 1,Value 245,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3896,2013/9/17 13:56:27,2013/9/17 13:56:27,Wait,Value 9,2,Value 1,Value 245,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3896,2013/9/27 13:19:31,2013/9/27 13:19:31,Resolve ticket,Value 9,2,Value 1,Value 245,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3896,2013/10/12 13:19:52,2013/10/12 13:19:52,Closed,Value 3,2,Value 1,Value 245,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 3897,2012/6/20 12:37:25,2012/6/20 12:37:25,Assign seriousness,Value 1,210,Value 1,Value 261,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3897,2012/6/20 12:38:31,2012/6/20 12:38:31,Take in charge ticket,Value 1,210,Value 1,Value 261,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3897,2012/6/25 12:40:49,2012/6/25 12:40:49,Require upgrade,Value 1,210,Value 1,Value 261,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3897,2012/6/29 10:04:28,2012/6/29 10:04:28,Create SW anomaly,Value 1,210,Value 1,Value 261,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3897,2012/7/3 15:15:58,2012/7/3 15:15:58,Resolve ticket,Value 1,210,Value 1,Value 261,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3897,2012/7/3 17:18:50,2012/7/3 17:18:50,RESOLVED,Value 1,210,Value 1,Value 387,Value 1,Value 1,Value 3,Value 4,Value 4,Value 1,Value 3
Case 3897,2012/7/3 17:18:50,2012/7/3 17:18:50,INVALID,Value 1,210,Value 1,Value 387,Value 1,Value 1,Value 3,Value 4,Value 4,Value 1,Value 3
Case 3897,2012/7/3 17:25:15,2012/7/3 17:25:15,VERIFIED,Value 22,210,Value 1,Value 387,Value 1,Value 1,Value 3,Value 4,Value 4,Value 1,Value 3
Case 3897,2012/7/26 7:50:23,2012/7/26 7:50:23,Closed,Value 5,210,Value 1,Value 261,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 3898,2012/8/3 12:39:45,2012/8/3 12:39:45,Assign seriousness,Value 1,1,Value 1,Value 17,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
