Case ID,Start Timestamp,Complete Timestamp,Activity,Resource,Work Order  Qty,Part Desc.,Worker ID,Report Type,Qty Completed,Qty Rejected,Qty for MRB,Rework
Case 62,2012/3/11 11:33:00,2012/3/11 12:20:00,Flat Grinding - Machine 11,Machine 11 - Grinding,9,Ballnut,ID0998,D,9,0,0,
Case 62,2012/3/11 12:21:00,2012/3/11 13:36:00,Lapping - Machine 1,Machine 1 - Lapping,9,Ballnut,ID4882,D,9,0,0,
Case 62,2012/3/13 7:01:00,2012/3/13 9:11:00,Round Grinding - Machine 3,Machine 3 - Round Grinding,9,Ballnut,ID4445,S,0,0,0,
Case 62,2012/3/13 9:12:00,2012/3/13 10:33:00,Round Grinding - Machine 3,Machine 3 - Round Grinding,9,Ballnut,ID4445,D,9,0,0,
Case 62,2012/3/16 9:20:00,2012/3/16 11:45:00,Grinding Rework - Machine 12,Machine 12 - Grinding,9,Ballnut,ID4872,D,0,0,0,
Case 62,2012/3/19 0:00:00,2012/3/19 1:00:00,Packing,Packing,9,Ballnut,ID4820,D,9,0,0,
Case 62,2012/3/19 9:57:00,2012/3/19 11:03:00,Final Inspection Q.C.,Quality Check 1,9,Ballnut,ID4618,D,9,0,0,
Case 63,2012/2/8 5:34:00,2012/2/8 6:32:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,155,Cable Head,ID4529,S,0,0,0,
Case 63,2012/2/9 2:49:00,2012/2/9 5:08:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,155,Cable Head,ID4529,S,0,0,0,
Case 63,2012/2/10 9:33:00,2012/2/10 12:33:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,155,Cable Head,ID4429,D,9,0,0,
Case 63,2012/2/10 9:56:00,2012/2/10 11:00:00,Turning & Milling Q.C.,Quality Check 1,155,Cable Head,ID4163,S,0,0,0,
Case 63,2012/2/11 12:00:00,2012/2/11 19:00:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,155,Cable Head,ID4794,D,35,0,0,
Case 63,2012/2/11 13:08:00,2012/2/12 10:45:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,155,Cable Head,ID4932,D,55,0,0,
Case 63,2012/2/11 22:36:00,2012/2/12 6:38:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,155,Cable Head,ID4794,D,41,0,0,
Case 63,2012/2/12 7:07:00,2012/2/12 10:00:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,155,Cable Head,ID4167,D,15,0,0,
Case 63,2012/2/13 13:20:00,2012/2/13 16:06:00,Turning & Milling Q.C.,Quality Check 1,155,Cable Head,ID4163,D,153,1,0,
Case 63,2012/2/15 10:19:00,2012/2/15 11:26:00,Laser Marking - Machine 7,Machine 7- Laser Marking,155,Cable Head,ID4872,D,81,0,0,
Case 63,2012/2/16 11:54:00,2012/2/16 12:25:00,Laser Marking - Machine 7,Machine 7- Laser Marking,155,Cable Head,ID0998,D,72,0,0,
Case 63,2012/3/7 0:00:00,2012/3/7 1:15:00,Lapping - Machine 1,Machine 1 - Lapping,155,Cable Head,ID4882,D,0,0,0,
Case 63,2012/3/8 0:00:00,2012/3/8 1:15:00,Lapping - Machine 1,Machine 1 - Lapping,155,Cable Head,ID4882,D,0,0,0,
Case 63,2012/3/8 9:06:00,2012/3/8 12:55:00,Grinding Rework,Machine 11 - Grinding,155,Cable Head,ID4882,D,0,0,0,
Case 63,2012/3/11 14:50:00,2012/3/11 16:05:00,Lapping - Machine 1,Machine 1 - Lapping,155,Cable Head,ID0998,D,75,0,0,
Case 63,2012/3/11 15:40:00,2012/3/11 15:41:00,Lapping - Machine 1,Machine 1 - Lapping,155,Cable Head,ID4882,D,8,0,0,
Case 63,2012/3/12 0:00:00,2012/3/12 1:15:00,Lapping - Machine 1,Machine 1 - Lapping,155,Cable Head,ID4882,D,0,0,0,
Case 63,2012/3/12 9:25:00,2012/3/12 10:56:00,Lapping - Machine 1,Machine 1 - Lapping,155,Cable Head,ID4882,D,70,0,0,
Case 63,2012/3/12 20:06:00,2012/3/12 23:09:00,Round Grinding - Machine 2,Machine 2 - Round Grinding,155,Cable Head,ID4385,S,0,0,0,
Case 63,2012/3/12 23:10:00,2012/3/12 23:49:00,Round Grinding - Machine 2,Machine 2 - Round Grinding,155,Cable Head,ID4385,D,0,0,0,
Case 63,2012/3/12 23:51:00,2012/3/13 6:44:00,Round Grinding - Machine 2,Machine 2 - Round Grinding,155,Cable Head,ID0420,D,0,0,0,
Case 63,2012/3/13 7:00:00,2012/3/13 9:11:00,Round Grinding - Machine 2,Machine 2 - Round Grinding,155,Cable Head,ID4355,D,0,0,0,
Case 63,2012/3/13 9:11:00,2012/3/13 17:40:00,Round Grinding - Machine 2,Machine 2 - Round Grinding,155,Cable Head,ID4445,D,0,0,0,
Case 63,2012/3/13 17:41:00,2012/3/13 20:11:00,Round Grinding - Machine 2,Machine 2 - Round Grinding,155,Cable Head,ID4385,D,0,0,0,
Case 63,2012/3/13 20:12:00,2012/3/14 6:49:00,Round Grinding - Machine 2,Machine 2 - Round Grinding,155,Cable Head,ID0420,D,0,0,0,
Case 63,2012/3/14 6:50:00,2012/3/14 16:02:00,Round Grinding - Machine 2,Machine 2 - Round Grinding,155,Cable Head,ID4355,D,0,0,0,
Case 63,2012/3/14 16:45:00,2012/3/14 20:07:00,Round Grinding - Machine 2,Machine 2 - Round Grinding,155,Cable Head,ID4385,D,0,0,0,
Case 63,2012/3/14 20:08:00,2012/3/15 6:45:00,Turning & Milling Q.C.,Quality Check 1,155,Cable Head,ID0420,D,0,0,0,
Case 63,2012/3/15 6:53:00,2012/3/15 16:18:00,Round Grinding - Machine 2,Machine 2 - Round Grinding,155,Cable Head,ID4355,D,0,0,0,
Case 63,2012/3/15 16:17:00,2012/3/15 23:44:00,Round Grinding - Machine 2,Machine 2 - Round Grinding,155,Cable Head,ID4385,D,0,0,0,
Case 63,2012/3/15 23:45:00,2012/3/16 3:03:00,Turning & Milling Q.C.,Quality Check 1,155,Cable Head,ID0420,D,0,0,0,
Case 63,2012/3/16 7:04:00,2012/3/16 9:52:00,Round Grinding - Machine 2,Machine 2 - Round Grinding,155,Cable Head,ID4355,S,2,0,0,
Case 63,2012/3/16 8:14:00,2012/3/16 11:39:00,Lapping - Machine 1,Machine 1 - Lapping,155,Cable Head,ID0998,D,0,0,0,
Case 63,2012/3/16 9:53:00,2012/3/16 12:17:00,Round Grinding - Machine 2,Machine 2 - Round Grinding,155,Cable Head,ID4355,D,10,0,0,
Case 63,2012/3/17 22:14:00,2012/3/18 6:52:00,Round Grinding - Machine 2,Machine 2 - Round Grinding,155,Cable Head,ID4445,D,34,0,0,
Case 63,2012/3/18 10:21:00,2012/3/18 15:53:00,Round Grinding - Machine 2,Machine 2 - Round Grinding,155,Cable Head,ID4385,D,15,0,0,
Case 63,2012/3/18 15:56:00,2012/3/18 17:52:00,Round Grinding - Machine 2,Machine 2 - Round Grinding,155,Cable Head,ID0420,D,8,0,0,
Case 63,2012/3/18 21:00:00,2012/3/19 6:49:00,Round Grinding - Machine 2,Machine 2 - Round Grinding,155,Cable Head,ID4445,D,34,0,0,
Case 63,2012/3/19 7:06:00,2012/3/19 8:02:00,Round Grinding - Machine 2,Machine 2 - Round Grinding,155,Cable Head,ID4385,D,3,0,0,
Case 63,2012/3/19 8:01:00,2012/3/19 17:53:00,Round Grinding - Machine 2,Machine 2 - Round Grinding,155,Cable Head,ID0420,D,30,0,0,
Case 63,2012/3/19 20:16:00,2012/3/20 0:44:00,Round Grinding - Machine 2,Machine 2 - Round Grinding,155,Cable Head,ID4445,D,17,0,0,
Case 63,2012/3/26 11:20:00,2012/3/26 12:50:00,Final Inspection Q.C.,Quality Check 1,155,Cable Head,ID4163,D,0,0,0,
Case 63,2012/3/26 13:20:00,2012/3/26 16:11:00,Final Inspection Q.C.,Quality Check 1,155,Cable Head,ID4163,D,0,0,0,
Case 63,2012/3/27 7:00:00,2012/3/27 8:40:00,Final Inspection Q.C.,Quality Check 1,155,Cable Head,ID4163,D,0,0,0,
Case 63,2012/3/27 11:00:00,2012/3/27 12:50:00,Final Inspection Q.C.,Quality Check 1,155,Cable Head,ID4163,D,0,0,0,
Case 63,2012/3/27 13:20:00,2012/3/27 18:01:00,Final Inspection Q.C.,Quality Check 1,155,Cable Head,ID4163,D,0,0,0,
Case 63,2012/3/27 16:00:00,2012/3/27 19:30:00,Grinding Rework - Machine 12,Machine 12 - Grinding,155,Cable Head,ID4528,D,0,0,0,
Case 63,2012/3/28 7:00:00,2012/3/28 8:40:00,Final Inspection Q.C.,Quality Check 1,155,Cable Head,ID4163,D,0,0,0,
Case 63,2012/3/28 9:00:00,2012/3/28 9:20:00,Final Inspection Q.C.,Quality Check 1,155,Cable Head,ID4163,D,0,2,0,
Case 63,2012/3/28 9:20:00,2012/3/28 9:40:00,Final Inspection Q.C.,Quality Check 1,155,Cable Head,ID4163,D,0,2,0,
Case 63,2012/3/28 9:40:00,2012/3/28 10:00:00,Final Inspection Q.C.,Quality Check 1,155,Cable Head,ID4163,D,0,1,0,
Case 63,2012/3/29 0:00:00,2012/3/29 1:00:00,Packing,Packing,155,Cable Head,ID4291,D,136,0,0,
Case 63,2012/3/29 7:00:00,2012/3/29 8:40:00,Final Inspection Q.C.,Quality Check 1,155,Cable Head,ID4163,D,136,0,0,
Case 64,2012/3/15 16:29:00,2012/3/15 23:59:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,260,Cable Head,ID4429,S,2,0,0,
Case 64,2012/3/16 0:20:00,2012/3/16 7:00:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,260,Cable Head,ID4932,D,37,0,0,
Case 64,2012/3/16 7:10:00,2012/3/16 12:49:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,260,Cable Head,ID4529,D,30,0,0,
Case 64,2012/3/17 8:23:00,2012/3/17 15:00:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,260,Cable Head,ID4932,D,52,0,0,
Case 64,2012/3/18 13:22:00,2012/3/18 16:04:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,260,Cable Head,ID4932,D,6,0,0,
Case 64,2012/3/18 16:40:00,2012/3/18 17:59:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,260,Cable Head,ID4429,D,12,0,0,
Case 64,2012/3/18 20:07:00,2012/3/18 20:08:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,260,Cable Head,ID4529,D,0,0,0,
Case 64,2012/3/18 20:08:00,2012/3/19 6:10:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,260,Cable Head,ID4529,D,70,0,0,
Case 65,2012/3/22 7:00:00,2012/3/22 8:00:00,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,500,Bearing,ID3846,D,5,0,0,
Case 65,2012/3/22 11:08:00,2012/3/22 11:59:00,Turning & Milling Q.C.,Quality Check 1,500,Bearing,ID4618,D,0,0,0,
Case 65,2012/3/29 10:58:00,2012/3/29 16:02:00,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,500,Bearing,ID4641,D,20,0,0,
Case 65,2012/3/29 16:43:00,2012/3/29 23:41:00,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,500,Bearing,ID3846,D,31,0,0,
Case 65,2012/3/29 23:55:00,2012/3/30 5:54:00,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,500,Bearing,ID4794,D,23,0,0,
Case 65,2012/3/30 9:00:00,2012/3/30 12:00:00,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,500,Bearing,ID0937,D,8,0,0,
Case 66,2012/2/19 10:18:00,2012/2/19 10:58:00,Turning - Machine 8,Machine 8 - Turning & Milling,10,Ring,ID4219,S,1,0,0,
Case 66,2012/2/19 10:59:00,2012/2/19 13:26:00,Turning - Machine 8,Machine 8 - Turning & Milling,10,Ring,ID4219,D,9,0,0,
Case 66,2012/2/19 15:52:00,2012/2/19 15:53:00,Turning Q.C.,Quality Check 1,10,Ring,ID4618,D,10,0,0,
Case 66,2012/2/20 10:24:00,2012/2/20 11:21:00,Flat Grinding - Machine 11,Machine 11 - Grinding,10,Ring,ID0998,D,10,0,0,
Case 66,2012/3/1 11:51:00,2012/3/1 13:58:00,Lapping - Machine 1,Machine 1 - Lapping,10,Ring,ID0998,D,10,0,0,
Case 66,2012/3/8 4:30:00,2012/3/8 7:00:00,Wire Cut - Machine 18,Machine 18 - Wire Cutting,10,Ring,ID4861,D,10,0,0,
Case 66,2012/3/8 12:28:00,2012/3/8 15:53:00,Turning Q.C.,Quality Check 1,10,Ring,ID4618,D,0,0,0,
Case 66,2012/3/9 12:55:00,2012/3/9 14:10:00,Lapping - Machine 1,Machine 1 - Lapping,10,Ring,ID0998,D,10,0,0,
Case 66,2012/3/9 12:55:00,2012/3/9 14:10:00,Laser Marking - Machine 7,Machine 7- Laser Marking,10,Ring,ID0998,D,10,0,0,
Case 66,2012/3/11 0:00:00,2012/3/11 1:00:00,Packing,Packing,10,Ring,ID4820,D,10,0,0,
Case 66,2012/3/11 8:11:00,2012/3/11 9:26:00,Final Inspection Q.C.,Quality Check 1,10,Ring,ID4618,D,10,0,0,
Case 67,2012/2/2 19:46:00,2012/2/2 22:53:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,150,Cable Head,ID4429,S,1,0,0,
Case 67,2012/2/2 21:55:00,2012/2/2 23:39:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,150,Cable Head,ID4429,D,12,0,0,
Case 67,2012/2/2 23:46:00,2012/2/3 7:02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,150,Cable Head,ID4932,D,48,0,0,
Case 67,2012/2/3 1:00:00,2012/2/3 7:00:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,150,Cable Head,ID4932,S,0,0,0,
Case 67,2012/2/3 7:16:00,2012/2/3 12:50:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,150,Cable Head,ID4167,D,39,0,0,
Case 67,2012/2/3 12:50:00,2012/2/3 20:30:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,150,Cable Head,ID4932,D,50,0,0,
Case 67,2012/2/4 23:24:00,2012/2/5 6:38:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,150,Cable Head,ID4641,D,23,0,0,
Case 67,2012/2/5 6:51:00,2012/2/5 15:52:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,150,Cable Head,ID4932,D,32,0,0,
Case 67,2012/2/5 7:00:00,2012/2/5 8:40:00,Turning & Milling Q.C.,Quality Check 1,150,Cable Head,ID4163,D,0,0,0,
Case 67,2012/2/5 15:56:00,2012/2/5 23:53:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,150,Cable Head,ID4167,D,23,0,0,
Case 67,2012/2/5 23:57:00,2012/2/6 3:41:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,150,Cable Head,ID4529,D,11,0,0,
Case 67,2012/2/6 3:36:00,2012/2/6 6:36:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,150,Cable Head,ID0997,D,9,0,0,
Case 67,2012/2/6 7:01:00,2012/2/6 11:49:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,150,Cable Head,ID4932,D,14,0,0,
Case 67,2012/2/6 12:10:00,2012/2/6 15:59:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,150,Cable Head,ID4932,D,12,0,0,
Case 67,2012/2/6 17:12:00,2012/2/6 20:16:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,150,Cable Head,ID4167,D,13,0,0,
Case 67,2012/2/6 20:16:00,2012/2/7 2:27:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,150,Cable Head,ID4529,D,13,0,0,
Case 67,2012/2/7 9:00:00,2012/2/7 12:10:00,Turning & Milling Q.C.,Quality Check 1,150,Cable Head,ID4163,D,148,0,0,
Case 67,2012/2/8 9:05:00,2012/2/8 9:33:00,Laser Marking - Machine 7,Machine 7- Laser Marking,150,Cable Head,ID3846,D,56,0,0,
Case 67,2012/2/8 11:00:00,2012/2/8 13:39:00,Laser Marking - Machine 7,Machine 7- Laser Marking,150,Cable Head,ID0998,D,92,0,0,
Case 67,2012/3/27 0:00:00,2012/3/27 1:15:00,Lapping - Machine 1,Machine 1 - Lapping,150,Cable Head,ID4882,D,0,0,0,
Case 67,2012/3/27 11:49:00,2012/3/27 13:25:00,Grinding Rework,Machine 11 - Grinding,150,Cable Head,ID4882,D,0,0,0,
Case 67,2012/3/27 13:25:00,2012/3/27 13:26:00,Grinding Rework,Machine 11 - Grinding,150,Cable Head,ID4882,D,10,0,0,
Case 67,2012/3/27 13:27:00,2012/3/27 16:05:00,Lapping - Machine 1,Machine 1 - Lapping,150,Cable Head,ID0998,D,38,0,0,
Case 68,2012/2/27 10:30:00,2012/2/27 15:00:00,Turning - Machine 21,Machine 21 - Turning,6,Spur Gear,ID4442,D,6,0,0,
Case 68,2012/2/27 16:00:00,2012/2/27 17:00:00,Turning - Machine 8,Machine 8 - Turning & Milling,6,Spur Gear,ID3718,D,0,0,0,
Case 68,2012/2/28 7:09:00,2012/2/28 8:40:00,Final Inspection Q.C.,Quality Check 1,6,Spur Gear,ID4287,D,0,0,0,
Case 68,2012/2/29 0:00:00,2012/2/29 1:00:00,Packing,Packing,6,Spur Gear,ID4820,D,6,0,0,
Case 68,2012/2/29 14:00:00,2012/2/29 14:30:00,Final Inspection Q.C.,Quality Check 1,6,Spur Gear,ID4287,D,6,0,0,
Case 69,2012/3/13 7:58:00,2012/3/13 15:57:00,Milling - Machine 8,Machine 8 - Turning & Milling,5,Ballnut,ID0997,S,5,0,0,
Case 69,2012/3/20 0:00:00,2012/3/20 1:00:00,Packing,Packing,5,Ballnut,ID4820,D,5,0,0,
Case 69,2012/3/20 9:43:00,2012/3/20 10:58:00,Final Inspection Q.C.,Quality Check 1,5,Ballnut,ID4618,D,5,0,0,
Case 7,2012/3/11 11:48:00,2012/3/11 19:35:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,8,Bearing,ID4167,S,0,0,0,
Case 7,2012/3/11 19:37:00,2012/3/11 21:30:00,Setup - Machine 4,Machine 4 - Turning & Milling,8,Bearing,ID4932,S,0,0,0,
Case 7,2012/3/12 7:53:00,2012/3/12 16:02:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,8,Bearing,ID4167,S,1,0,0,
Case 7,2012/3/12 17:17:00,2012/3/12 19:44:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,8,Bearing,ID4429,D,5,0,0,
Case 7,2012/3/12 19:48:00,2012/3/12 20:24:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,8,Bearing,ID4932,S,0,0,0,
Case 7,2012/3/12 20:25:00,2012/3/12 21:10:00,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,8,Bearing,ID4932,D,2,0,0,
Case 7,2012/3/13 9:19:00,2012/3/13 9:20:00,Turning & Milling Q.C.,Quality Check 1,8,Bearing,ID4618,D,8,0,0,
Case 7,2012/3/14 15:58:00,2012/3/14 17:13:00,Flat Grinding - Machine 11,Machine 11 - Grinding,8,Bearing,ID0998,D,8,0,0,
Case 7,2012/3/14 15:58:00,2012/3/14 17:13:00,Lapping - Machine 1,Machine 1 - Lapping,8,Bearing,ID0998,D,8,0,0,
Case 7,2012/3/14 15:59:00,2012/3/14 17:14:00,Laser Marking - Machine 7,Machine 7- Laser Marking,8,Bearing,ID0998,D,8,0,0,
Case 7,2012/3/14 17:02:00,2012/3/14 17:58:00,Final Inspection Q.C.,Quality Check 1,8,Bearing,ID4618,D,0,0,0,
Case 7,2012/3/15 6:58:00,2012/3/15 9:46:00,Final Inspection Q.C.,Quality Check 1,8,Bearing,ID4618,D,8,0,0,
Case 7,2012/3/16 0:00:00,2012/3/16 1:00:00,Packing,Packing,8,Bearing,ID4820,D,8,0,0,
Case 70,2012/2/21 7:05:00,2012/2/21 18:06:00,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,33,Spindle,ID3846,S,0,0,0,
Case 70,2012/2/21 9:22:00,2012/2/21 18:05:00,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,33,Spindle,ID3846,B,0,0,0,
Case 70,2012/2/22 8:04:00,2012/2/22 13:29:00,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,33,Spindle,ID3846,S,1,0,0,
Case 70,2012/2/22 13:31:00,2012/2/22 16:08:00,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,33,Spindle,ID3846,S,0,0,0,
Case 70,2012/2/23 7:11:00,2012/2/23 11:14:00,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,33,Spindle,ID3846,S,1,0,0,
Case 70,2012/2/23 11:13:00,2012/2/23 15:38:00,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,33,Spindle,ID3846,D,7,0,0,
Case 70,2012/2/23 20:51:00,2012/2/24 6:34:00,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,33,Spindle,ID4641,D,16,0,0,
Case 70,2012/2/25 22:02:00,2012/2/26 3:21:00,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,33,Spindle,ID3846,D,8,0,0,
Case 70,2012/2/26 3:57:00,2012/2/26 7:00:00,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,33,Spindle,ID3846,S,0,0,0,
Case 70,2012/2/26 9:46:00,2012/2/26 15:57:00,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,33,Spindle,ID4641,S,0,0,0,
Case 70,2012/2/26 16:44:00,2012/2/26 17:00:00,Turning & Milling Q.C.,Quality Check 1,33,Spindle,ID4287,S,0,0,0,
Case 70,2012/2/26 17:01:00,2012/2/26 18:00:00,Turning & Milling Q.C.,Quality Check 1,33,Spindle,ID4287,S,0,0,0,
Case 70,2012/2/26 18:31:00,2012/2/26 20:35:00,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,33,Spindle,ID3846,S,0,0,0,
Case 70,2012/2/27 10:30:00,2012/2/27 15:50:00,Turning & Milling Q.C.,Quality Check 1,33,Spindle,ID4287,S,0,0,0,
Case 70,2012/2/27 17:13:00,2012/2/27 23:45:00,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,33,Spindle,ID3846,S,1,0,0,
Case 70,2012/2/28 9:00:00,2012/2/28 13:20:00,Turning & Milling Q.C.,Quality Check 1,33,Spindle,ID4287,D,0,1,0,
Case 70,2012/2/28 16:13:00,2012/2/28 23:39:00,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,33,Spindle,ID3846,S,1,0,0,
Case 70,2012/2/29 7:56:00,2012/2/29 15:27:00,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,33,Spindle,ID4641,S,1,0,0,
Case 70,2012/2/29 9:00:00,2012/2/29 11:26:00,Turning & Milling Q.C.,Quality Check 1,33,Spindle,ID4287,D,0,0,0,
Case 70,2012/2/29 15:27:00,2012/2/29 16:01:00,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,33,Spindle,ID4641,D,0,0,0,
Case 70,2012/2/29 16:05:00,2012/2/29 17:20:00,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,33,Spindle,ID3846,D,0,0,0,
Case 70,2012/3/1 7:00:00,2012/3/1 10:47:00,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,33,Spindle,ID4641,D,0,0,0,
Case 70,2012/3/1 7:01:00,2012/3/1 15:44:00,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,33,Spindle,ID4641,D,9,0,0,
Case 70,2012/3/4 9:00:00,2012/3/4 15:50:00,Turning & Milling Q.C.,Quality Check 1,33,Spindle,ID4287,D,0,0,0,
Case 70,2012/3/4 20:49:00,2012/3/4 23:37:00,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,33,Spindle,ID4641,S,1,0,0,
Case 70,2012/3/4 23:38:00,2012/3/5 6:55:00,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,33,Spindle,ID4641,D,8,0,0,
Case 70,2012/3/4 23:59:00,2012/3/5 2:00:00,Fix EDM,Machine 17 - Sinking,33,Spindle,ID4861,D,2,0,0,
Case 70,2012/3/5 7:06:00,2012/3/5 16:05:00,Turning & Milling Q.C.,Quality Check 1,33,Spindle,ID4287,D,15,0,0,
Case 70,2012/3/5 7:49:00,2012/3/5 15:55:00,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,33,Spindle,ID4132,D,5,0,0,
Case 70,2012/3/5 20:34:00,2012/3/6 2:39:00,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,33,Spindle,ID4641,D,7,0,0,
Case 70,2012/3/6 0:00:00,2012/3/6 1:15:00,Turning & Milling Q.C.,Quality Check 1,33,Spindle,ID0937,D,30,0,0,
Case 70,2012/3/6 4:00:00,2012/3/6 6:00:00,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,33,Spindle,ID4641,S,0,0,0,
Case 70,2012/3/6 7:00:00,2012/3/6 15:04:00,Turning & Milling Q.C.,Quality Check 1,33,Spindle,ID4287,D,15,2,0,
Case 70,2012/3/6 7:00:00,2012/3/6 8:40:00,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,33,Spindle,ID4132,S,1,0,0,
Case 70,2012/3/6 13:20:00,2012/3/6 14:00:00,Turning & Milling Q.C.,Quality Check 1,33,Spindle,ID4287,S,0,0,0,
Case 70,2012/3/6 21:01:00,2012/3/7 3:37:00,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,33,Spindle,ID4641,D,29,0,0,
Case 70,2012/3/7 4:00:00,2012/3/7 5:00:00,Fix EDM,Machine 17 - Sinking,33,Spindle,ID4861,D,1,0,0,
Case 70,2012/3/7 6:57:00,2012/3/7 7:25:00,Turning & Milling Q.C.,Quality Check 1,33,Spindle,ID4287,D,30,0,0,
Case 70,2012/3/19 7:49:00,2012/3/19 20:00:00,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,33,Spindle,ID4219,S,0,0,0,
Case 70,2012/3/20 7:00:00,2012/3/20 18:30:00,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,33,Spindle,ID4219,S,0,0,0,
Case 70,2012/3/20 10:02:00,2012/3/20 11:35:00,Turning & Milling Q.C.,Quality Check 1,33,Spindle,ID4287,D,0,0,0,
Case 70,2012/3/20 19:28:00,2012/3/20 23:50:00,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,33,Spindle,ID0997,D,2,0,0,
Case 70,2012/3/21 7:16:00,2012/3/21 15:37:00,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,33,Spindle,ID4219,D,3,0,0,
Case 70,2012/3/21 10:00:00,2012/3/21 10:56:00,Turning & Milling Q.C.,Quality Check 1,33,Spindle,ID4287,D,2,0,0,
Case 70,2012/3/21 20:37:00,2012/3/22 6:44:00,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,33,Spindle,ID0997,D,7,0,0,
Case 70,2012/3/22 7:33:00,2012/3/22 12:42:00,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,33,Spindle,ID4219,B,0,0,0,
Case 70,2012/3/22 9:30:00,2012/3/22 10:30:00,Turning Q.C.,Quality Check 1,33,Spindle,ID4287,S,0,0,0,
Case 70,2012/3/22 11:44:00,2012/3/22 17:47:00,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,33,Spindle,ID3846,S,0,0,0,
Case 70,2012/3/22 12:42:00,2012/3/22 20:06:00,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,33,Spindle,ID4219,D,5,0,0,
Case 70,2012/3/22 20:07:00,2012/3/22 21:26:00,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,33,Spindle,ID4219,B,0,0,0,
