Case ID,Complete Timestamp,Complete Timestamp,Activity,Resource,seriousness,customer,product,responsible_section,seriousness_2,service_level,service_type,support_section,workgroup
Case 4167,2010/9/30 15:50:00,2010/9/30 15:50:00,Take in charge ticket,Value 2,Value 1,Value 58,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4167,2010/10/1 8:33:00,2010/10/1 8:33:00,Resolve ticket,Value 2,Value 1,Value 58,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4167,2010/11/2 16:32:00,2010/11/2 16:32:00,Closed,Value 5,Value 1,Value 58,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4168,2010/3/19 11:43:00,2010/3/19 11:43:00,Assign seriousness,Value 2,Value 1,Value 97,Value 3,Value 5,Value 2,Value 2,Value 1,Value 4,Value 1
Case 4168,2010/3/19 11:43:00,2010/3/19 11:43:00,Take in charge ticket,Value 2,Value 1,Value 97,Value 3,Value 5,Value 2,Value 2,Value 1,Value 4,Value 1
Case 4168,2010/3/19 11:50:00,2010/3/19 11:50:00,Resolve ticket,Value 2,Value 1,Value 97,Value 3,Value 5,Value 2,Value 2,Value 1,Value 4,Value 1
Case 4168,2010/5/17 10:50:00,2010/5/17 10:50:00,Closed,Value 5,Value 1,Value 97,Value 3,Value 5,Value 2,Value 2,Value 1,Value 4,Value 1
Case 4169,2010/6/29 10:30:00,2010/6/29 10:30:00,Assign seriousness,Value 12,Value 1,Value 100,Value 3,Value 4,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4169,2010/6/30 9:23:00,2010/6/30 9:23:00,Take in charge ticket,Value 16,Value 1,Value 100,Value 3,Value 4,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4169,2010/6/30 11:31:00,2010/6/30 11:31:00,Resolve ticket,Value 16,Value 1,Value 100,Value 3,Value 4,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4169,2010/8/12 10:40:00,2010/8/12 10:40:00,Closed,Value 5,Value 1,Value 100,Value 3,Value 4,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4170,2012/2/27 13:35:00,2012/2/27 13:35:00,Assign seriousness,Value 1,Value 1,Value 166,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4170,2012/2/27 13:35:00,2012/2/27 13:35:00,Take in charge ticket,Value 1,Value 1,Value 166,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4170,2012/2/29 9:09:00,2012/2/29 9:09:00,Resolve ticket,Value 1,Value 1,Value 166,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4170,2012/4/13 12:40:00,2012/4/13 12:40:00,Closed,Value 5,Value 1,Value 166,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4171,2011/3/9 8:10:00,2011/3/9 8:10:00,Assign seriousness,Value 8,Value 1,Value 150,Value 1,Value 1,Value 4,Value 3,Value 1,Value 1,Value 1
Case 4171,2011/3/9 8:11:00,2011/3/9 8:11:00,Take in charge ticket,Value 8,Value 1,Value 150,Value 1,Value 1,Value 4,Value 3,Value 1,Value 1,Value 1
Case 4171,2011/3/9 14:21:00,2011/3/9 14:21:00,Resolve ticket,Value 2,Value 1,Value 150,Value 1,Value 1,Value 4,Value 3,Value 1,Value 1,Value 1
Case 4171,2011/3/14 10:34:00,2011/3/14 10:34:00,Take in charge ticket,Value 2,Value 1,Value 150,Value 1,Value 1,Value 4,Value 3,Value 1,Value 1,Value 1
Case 4171,2011/3/14 10:34:00,2011/3/14 10:34:00,Wait,Value 2,Value 1,Value 150,Value 1,Value 1,Value 4,Value 3,Value 1,Value 1,Value 1
Case 4171,2011/3/14 10:35:00,2011/3/14 10:35:00,Take in charge ticket,Value 2,Value 1,Value 150,Value 1,Value 1,Value 4,Value 3,Value 1,Value 1,Value 1
Case 4171,2011/3/14 10:35:00,2011/3/14 10:35:00,Resolve ticket,Value 2,Value 1,Value 150,Value 1,Value 1,Value 4,Value 3,Value 1,Value 1,Value 1
Case 4171,2011/4/28 9:36:00,2011/4/28 9:36:00,Closed,Value 5,Value 1,Value 150,Value 1,Value 1,Value 4,Value 3,Value 1,Value 1,Value 1
Case 4172,2013/5/8 10:54:00,2013/5/8 10:54:00,Assign seriousness,Value 14,Value 1,Value 210,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4172,2013/5/29 15:22:00,2013/5/29 15:22:00,Take in charge ticket,Value 1,Value 1,Value 210,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4172,2013/6/7 14:45:00,2013/6/7 14:45:00,Wait,Value 1,Value 1,Value 210,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4172,2013/6/7 16:11:00,2013/6/7 16:11:00,Resolve ticket,Value 1,Value 1,Value 210,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4172,2013/6/22 16:11:00,2013/6/22 16:11:00,Closed,Value 3,Value 1,Value 210,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4173,2012/1/10 10:01:00,2012/1/10 10:01:00,Assign seriousness,Value 1,Value 1,Value 43,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4173,2012/1/10 10:02:00,2012/1/10 10:02:00,Take in charge ticket,Value 1,Value 1,Value 43,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4173,2012/1/11 8:09:00,2012/1/11 8:09:00,Resolve ticket,Value 1,Value 1,Value 43,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4173,2012/2/10 10:11:00,2012/2/10 10:11:00,Closed,Value 5,Value 1,Value 43,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4174,2011/5/2 8:21:00,2011/5/2 8:21:00,Assign seriousness,Value 8,Value 1,Value 22,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4174,2011/5/2 13:18:00,2011/5/2 13:18:00,Take in charge ticket,Value 2,Value 1,Value 22,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4174,2011/5/6 14:46:00,2011/5/6 14:46:00,Resolve ticket,Value 14,Value 1,Value 22,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4174,2011/6/30 8:30:00,2011/6/30 8:30:00,Closed,Value 5,Value 1,Value 22,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4175,2011/2/10 9:24:00,2011/2/10 9:24:00,Assign seriousness,Value 2,Value 1,Value 286,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4175,2011/2/10 9:24:00,2011/2/10 9:24:00,Take in charge ticket,Value 2,Value 1,Value 286,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4175,2011/2/10 10:35:00,2011/2/10 10:35:00,Resolve ticket,Value 2,Value 1,Value 286,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4175,2011/3/15 9:33:00,2011/3/15 9:33:00,Closed,Value 5,Value 1,Value 286,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4176,2011/3/3 16:00:00,2011/3/3 16:00:00,Assign seriousness,Value 8,Value 1,Value 34,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4176,2011/3/3 16:00:00,2011/3/3 16:00:00,Take in charge ticket,Value 8,Value 1,Value 34,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4176,2011/3/22 9:33:00,2011/3/22 9:33:00,Resolve ticket,Value 2,Value 1,Value 34,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4176,2011/4/6 8:33:00,2011/4/6 8:33:00,Closed,Value 5,Value 1,Value 34,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4177,2010/4/12 14:11:00,2010/4/12 14:11:00,Assign seriousness,Value 6,Value 1,Value 255,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4177,2010/4/26 13:27:00,2010/4/26 13:27:00,Take in charge ticket,Value 2,Value 1,Value 255,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4177,2010/4/26 13:28:00,2010/4/26 13:28:00,Wait,Value 2,Value 1,Value 255,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4177,2010/5/27 7:14:00,2010/5/27 7:14:00,Take in charge ticket,Value 2,Value 1,Value 255,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4177,2010/5/27 7:14:00,2010/5/27 7:14:00,Resolve ticket,Value 2,Value 1,Value 255,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4177,2010/6/11 7:14:00,2010/6/11 7:14:00,Closed,Value 5,Value 1,Value 255,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4178,2011/8/10 12:19:00,2011/8/10 12:19:00,Insert ticket,Value 12,Value 1,Value 226,Value 3,Value 1,Value 3,Value 3,Value 1,Value 1,Value 1
Case 4178,2011/8/10 12:22:00,2011/8/10 12:22:00,Assign seriousness,Value 10,Value 1,Value 226,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 4178,2011/8/31 10:51:00,2011/8/31 10:51:00,Take in charge ticket,Value 10,Value 1,Value 226,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 4178,2011/9/2 13:19:00,2011/9/2 13:19:00,Resolve ticket,Value 13,Value 1,Value 226,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 4178,2011/9/17 13:19:00,2011/9/17 13:19:00,Closed,Value 5,Value 1,Value 226,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 4179,2011/2/22 15:08:00,2011/2/22 15:08:00,Assign seriousness,Value 13,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4179,2011/2/22 16:19:00,2011/2/22 16:19:00,Assign seriousness,Value 13,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4179,2011/3/1 7:59:00,2011/3/1 7:59:00,Take in charge ticket,Value 11,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4179,2011/3/1 8:06:00,2011/3/1 8:06:00,Resolve ticket,Value 11,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4179,2011/4/7 14:10:00,2011/4/7 14:10:00,Closed,Value 5,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4180,2012/7/19 12:10:00,2012/7/19 12:10:00,Assign seriousness,Value 4,Value 1,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4180,2012/7/19 12:10:00,2012/7/19 12:10:00,Take in charge ticket,Value 4,Value 1,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4180,2012/7/20 8:09:00,2012/7/20 8:09:00,Resolve ticket,Value 4,Value 1,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4180,2012/9/5 12:20:00,2012/9/5 12:20:00,Closed,Value 5,Value 1,Value 1,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4181,2012/2/9 10:04:00,2012/2/9 10:04:00,Assign seriousness,Value 1,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4181,2012/2/9 10:12:00,2012/2/9 10:12:00,Take in charge ticket,Value 6,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4181,2012/2/17 8:02:00,2012/2/17 8:02:00,Wait,Value 6,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4181,2012/2/21 16:04:00,2012/2/21 16:04:00,Take in charge ticket,Value 6,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4181,2012/2/21 16:10:00,2012/2/21 16:10:00,Resolve ticket,Value 6,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4181,2012/4/6 15:10:00,2012/4/6 15:10:00,Closed,Value 5,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4182,2011/1/13 15:12:00,2011/1/13 15:12:00,Assign seriousness,Value 2,Value 1,Value 189,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4182,2011/1/13 15:12:00,2011/1/13 15:12:00,Take in charge ticket,Value 2,Value 1,Value 189,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4182,2011/1/13 16:23:00,2011/1/13 16:23:00,Resolve ticket,Value 2,Value 1,Value 189,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4182,2011/2/15 15:20:00,2011/2/15 15:20:00,Closed,Value 5,Value 1,Value 189,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4183,2012/11/27 16:56:00,2012/11/27 16:56:00,Assign seriousness,Value 2,Value 1,Value 22,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4183,2012/11/28 15:47:00,2012/11/28 15:47:00,Require upgrade,Value 2,Value 1,Value 22,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4183,2012/12/17 9:54:00,2012/12/17 9:54:00,Resolve ticket,Value 2,Value 1,Value 22,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4183,2013/1/1 9:55:00,2013/1/1 9:55:00,Closed,Value 3,Value 1,Value 22,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4184,2011/4/27 9:40:00,2011/4/27 9:40:00,Assign seriousness,Value 8,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4184,2011/4/27 9:41:00,2011/4/27 9:41:00,Take in charge ticket,Value 8,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4184,2011/4/27 10:22:00,2011/4/27 10:22:00,Wait,Value 9,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4184,2011/4/27 14:24:00,2011/4/27 14:24:00,Take in charge ticket,Value 9,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4184,2011/4/27 14:26:00,2011/4/27 14:26:00,Resolve ticket,Value 9,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4184,2011/5/28 13:53:00,2011/5/28 13:53:00,Closed,Value 5,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4185,2013/10/28 8:57:00,2013/10/28 8:57:00,Assign seriousness,Value 2,Value 1,Value 86,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4185,2013/10/28 8:57:00,2013/10/28 8:57:00,Take in charge ticket,Value 2,Value 1,Value 86,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4185,2013/11/13 8:22:00,2013/11/13 8:22:00,Require upgrade,Value 2,Value 1,Value 86,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4185,2013/11/28 11:41:00,2013/11/28 11:41:00,Resolve ticket,Value 2,Value 1,Value 86,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4185,2013/12/13 11:42:00,2013/12/13 11:42:00,Closed,Value 3,Value 1,Value 86,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4186,2011/5/27 14:36:00,2011/5/27 14:36:00,Assign seriousness,Value 8,Value 1,Value 169,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4186,2011/5/27 14:37:00,2011/5/27 14:37:00,Take in charge ticket,Value 8,Value 1,Value 169,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4186,2011/5/31 15:03:00,2011/5/31 15:03:00,Resolve ticket,Value 9,Value 1,Value 169,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4186,2011/7/10 14:40:00,2011/7/10 14:40:00,Closed,Value 5,Value 1,Value 169,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4187,2013/7/23 12:39:00,2013/7/23 12:39:00,Assign seriousness,Value 1,Value 1,Value 86,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4187,2013/9/4 8:31:00,2013/9/4 8:31:00,Take in charge ticket,Value 2,Value 1,Value 86,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4187,2013/9/4 13:14:00,2013/9/4 13:14:00,Wait,Value 2,Value 1,Value 86,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4187,2013/9/5 7:52:00,2013/9/5 7:52:00,Take in charge ticket,Value 2,Value 1,Value 86,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4187,2013/9/5 7:52:00,2013/9/5 7:52:00,Wait,Value 2,Value 1,Value 86,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4188,2011/12/2 9:40:00,2011/12/2 9:40:00,Assign seriousness,Value 1,Value 1,Value 244,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 4188,2011/12/23 15:35:00,2011/12/23 15:35:00,Take in charge ticket,Value 9,Value 1,Value 244,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 4188,2012/1/2 13:52:00,2012/1/2 13:52:00,Resolve ticket,Value 9,Value 1,Value 244,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 4188,2012/1/17 13:52:00,2012/1/17 13:52:00,Closed,Value 5,Value 1,Value 244,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 4189,2012/5/10 8:20:00,2012/5/10 8:20:00,Assign seriousness,Value 1,Value 1,Value 246,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4189,2012/5/11 15:49:00,2012/5/11 15:49:00,Take in charge ticket,Value 13,Value 1,Value 246,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4189,2012/5/15 16:11:00,2012/5/15 16:11:00,Resolve ticket,Value 13,Value 1,Value 246,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4189,2012/6/12 8:30:00,2012/6/12 8:30:00,Closed,Value 5,Value 1,Value 246,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4190,2011/2/28 15:18:00,2011/2/28 15:18:00,Assign seriousness,Value 8,Value 1,Value 40,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 4190,2011/2/28 15:18:00,2011/2/28 15:18:00,Take in charge ticket,Value 8,Value 1,Value 40,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 4190,2011/2/28 15:53:00,2011/2/28 15:53:00,Resolve ticket,Value 9,Value 1,Value 40,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 4190,2011/4/7 14:21:00,2011/4/7 14:21:00,Closed,Value 5,Value 1,Value 40,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
Case 4191,2012/1/13 13:16:00,2012/1/13 13:16:00,Assign seriousness,Value 1,Value 1,Value 14,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4191,2012/1/17 14:26:00,2012/1/17 14:26:00,Resolve ticket,Value 9,Value 1,Value 14,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4191,2012/1/17 14:26:00,2012/1/17 14:26:00,Resolve ticket,Value 9,Value 1,Value 14,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4191,2012/2/15 13:22:00,2012/2/15 13:22:00,Closed,Value 5,Value 1,Value 14,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4192,2011/3/2 15:31:00,2011/3/2 15:31:00,Assign seriousness,Value 2,Value 1,Value 97,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4192,2011/3/2 15:32:00,2011/3/2 15:32:00,Take in charge ticket,Value 2,Value 1,Value 97,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4192,2011/3/2 15:37:00,2011/3/2 15:37:00,Resolve ticket,Value 2,Value 1,Value 97,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4192,2011/4/15 14:42:00,2011/4/15 14:42:00,Closed,Value 5,Value 1,Value 97,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4193,2012/7/19 10:33:00,2012/7/19 10:33:00,Assign seriousness,Value 13,Value 1,Value 145,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 4193,2012/7/23 14:27:00,2012/7/23 14:27:00,Take in charge ticket,Value 13,Value 1,Value 145,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 4193,2012/7/25 12:53:00,2012/7/25 12:53:00,Resolve ticket,Value 13,Value 1,Value 145,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 4193,2012/9/9 10:40:00,2012/9/9 10:40:00,Closed,Value 5,Value 1,Value 145,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 4194,2013/4/16 13:34:00,2013/4/16 13:34:00,Assign seriousness,Value 1,Value 1,Value 8,Value 1,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4194,2013/5/8 13:09:00,2013/5/8 13:09:00,Take in charge ticket,Value 16,Value 1,Value 8,Value 1,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4194,2013/5/8 14:40:00,2013/5/8 14:40:00,Resolve ticket,Value 16,Value 1,Value 8,Value 1,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4194,2013/5/23 14:40:00,2013/5/23 14:40:00,Closed,Value 3,Value 1,Value 8,Value 1,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4195,2010/9/29 12:40:00,2010/9/29 12:40:00,Assign seriousness,Value 9,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4195,2010/9/29 13:09:00,2010/9/29 13:09:00,Take in charge ticket,Value 14,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4195,2010/9/30 8:23:00,2010/9/30 8:23:00,Wait,Value 14,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4195,2010/10/4 12:53:00,2010/10/4 12:53:00,Take in charge ticket,Value 14,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4195,2010/10/4 12:54:00,2010/10/4 12:54:00,Resolve ticket,Value 14,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4195,2010/11/12 13:41:00,2010/11/12 13:41:00,Closed,Value 5,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4196,2011/11/23 10:59:00,2011/11/23 10:59:00,Assign seriousness,Value 9,Value 1,Value 116,Value 3,Value 1,Value 2,Value 1,Value 1,Value 1,Value 1
Case 4196,2011/11/23 11:00:00,2011/11/23 11:00:00,Take in charge ticket,Value 9,Value 1,Value 116,Value 3,Value 1,Value 2,Value 1,Value 1,Value 1,Value 1
Case 4196,2011/11/23 11:23:00,2011/11/23 11:23:00,Resolve ticket,Value 9,Value 1,Value 116,Value 3,Value 1,Value 2,Value 1,Value 1,Value 1,Value 1
Case 4196,2012/1/5 11:01:00,2012/1/5 11:01:00,Closed,Value 5,Value 1,Value 116,Value 3,Value 1,Value 2,Value 1,Value 1,Value 1,Value 1
Case 4197,2013/3/21 11:22:00,2013/3/21 11:22:00,Assign seriousness,Value 1,Value 1,Value 394,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4197,2013/3/26 11:18:00,2013/3/26 11:18:00,Assign seriousness,Value 16,Value 1,Value 394,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4197,2013/3/26 11:18:00,2013/3/26 11:18:00,Assign seriousness,Value 16,Value 1,Value 394,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4197,2013/4/2 8:20:00,2013/4/2 8:20:00,Take in charge ticket,Value 12,Value 1,Value 394,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4197,2013/4/19 7:07:00,2013/4/19 7:07:00,Resolve ticket,Value 6,Value 1,Value 394,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4197,2013/5/4 7:08:00,2013/5/4 7:08:00,Closed,Value 3,Value 1,Value 394,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
Case 4198,2012/6/26 8:11:00,2012/6/26 8:11:00,Assign seriousness,Value 1,Value 1,Value 99,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4198,2012/6/26 11:58:00,2012/6/26 11:58:00,Take in charge ticket,Value 4,Value 1,Value 99,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4198,2012/6/29 8:30:00,2012/6/29 8:30:00,Resolve ticket,Value 4,Value 1,Value 99,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4198,2012/8/11 8:20:00,2012/8/11 8:20:00,Closed,Value 5,Value 1,Value 99,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
Case 4199,2011/2/15 10:50:00,2011/2/15 10:50:00,Assign seriousness,Value 8,Value 1,Value 120,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4199,2011/2/15 10:50:00,2011/2/15 10:50:00,Take in charge ticket,Value 8,Value 1,Value 120,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4199,2011/2/15 11:25:00,2011/2/15 11:25:00,Resolve ticket,Value 8,Value 1,Value 120,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4199,2011/4/15 10:00:00,2011/4/15 10:00:00,Closed,Value 5,Value 1,Value 120,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
Case 4200,2011/2/22 17:15:00,2011/2/22 17:15:00,Assign seriousness,Value 13,Value 1,Value 244,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 4200,2011/2/23 13:31:00,2011/2/23 13:31:00,Take in charge ticket,Value 13,Value 1,Value 244,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 4200,2011/3/14 14:07:00,2011/3/14 14:07:00,Resolve ticket,Value 8,Value 1,Value 244,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 4200,2011/4/13 13:07:00,2011/4/13 13:07:00,Closed,Value 5,Value 1,Value 244,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
Case 4201,2012/2/27 13:38:00,2012/2/27 13:38:00,Assign seriousness,Value 1,Value 1,Value 43,Value 2,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
